game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,summary,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,SEASON
234258,2008-05-07T00:05:00Z,2008-05-06,R,Final,Washington Nationals,Houston Astros,120,117,N,1,Shawn Chacon,Shawn Hill,"Chacon had his least effective outing of 2008 in his last start on Wednesday, yielding five runs over five innings in an eventual loss to the Diamondbacks. Still, Chacon took a no-decision in that game, which brings his number of starts without a decision to a grand total of six. His most recent outing was the only one that didn't qualify as a quality start. Chacon faced the Nationals three times last year, allowing four earned runs over seven innings. Lifetime versus Washington, Chacon is 3-2 with one save and a 4.30 ERA over 11 appearances.","Hill is coming off his best game of the season, when he gave up one run on four hits in eight innings against the Braves. He retired 14 of the first 16 batters he faced, but he ran into trouble in the sixth inning, when Yunel Escobar singled to right field to drive in Blanco and give Atlanta a 1-0 lead. A tough critic on himself, Hill was satisfied with his outing, but he still needs to work on his breaking ball.",5,6,9,Top,2392,Minute Maid Park,[],HOU leads 1-0,2008-05-06 - Washington Nationals (5) @ Houston Astros (6) (Final),Houston Astros,Washington Nationals,Doug Brocail,Luis Ayala,Jose Valverde,2008
234273,2008-05-08T00:05:00Z,2008-05-07,R,Final,Washington Nationals,Houston Astros,120,117,N,1,Roy Oswalt,Odalis Perez,"Oswalt won his third consecutive decision in his last start, though he still says he has not had his good curveball on a consistent basis. Oswalt gave up four runs on six hits, including a pair of homers, in that outing May 2 against Milwaukee, but picked up the victory when the offense cranked out five home runs. Oswalt's personal winning streak is his longest since his six-game streak of July 20-Aug. 29, 2007. The right-hander is 3-1 with a 2.45 ERA in eight career games against the Nationals.","Perez ended up pitching another quality game last Thursday. He went seven innings and gave up the two runs on three hits against the Pirates. However, he got no decision for the fourth time this seaosn. Perez continues to say that he is not frustrated that he hasn't picked up a win this season.",3,4,9,Bottom,2392,Minute Maid Park,[],HOU wins 2-0,2008-05-07 - Washington Nationals (3) @ Houston Astros (4) (Final),Houston Astros,Washington Nationals,Jose Valverde,Joel Hanrahan,,2008
234285,2008-05-09T00:05:00Z,2008-05-08,R,Final,Washington Nationals,Houston Astros,120,117,N,1,Brandon Backe,John Lannan,"Backe picked up his second win of the season Saturday night with a good outing against Milwaukee. In 5 2/3 innings Backe gave up two runs on five hits. But he struggled with his control, walking five. He also hit his third career home run. Backe has faced the Dodgers just once, allowing three earned runs in six innings two years ago in a start at Minute Maid Park, and will be making his first start at Dodger Stadium.","One thing that Lannan proved last Friday night: He is human. After three straight solid outings, Lannan was hit hard as the Nationals were pounded by the Pirates, 11-4. Lannan was out of the game after three innings. He gave up six runs, five of them earned, and all of them occurred in the third inning. The biggest blow came when Jose Bautista hit a three-run homer. Even in the first two innings, during which he didn't give up a run, it appeared that Lannan was in for a long night. The first hitter Lannan faced -- Nate McLouth -- was hit by a pitch. After two innings, Lannan had already reached 44 pitches.",8,3,9,Bottom,2392,Minute Maid Park,[],HOU wins 2-1,2008-05-08 - Washington Nationals (8) @ Houston Astros (3) (Final),Washington Nationals,Houston Astros,John Lannan,Brandon Backe,,2008
234295,2008-05-10T02:40:00Z,2008-05-09,R,Final,Houston Astros,Los Angeles Dodgers,117,119,N,1,Derek Lowe,Brian Moehler,"With the day off on Thursday, the Dodgers shift back into a four-man rotation and Lowe starts against the Astros. He went 1-0 against them in two starts last year, allowing one run in 11 innings. He's 2-2 lifetime with a 2.23 ERA.","Wandy Rodriguez's strained left groin still hasn't improved enough to allow him to throw a simulated game, so the Astros were prudently giving Moehler some simulated innings in preparation for this game or Friday's at Los Angeles. It will be Moehler's first start since Sept. 29, 2006, when he was with the Marlins.",7,1,9,Bottom,22,Dodger Stadium,[],HOU leads 1-0,2008-05-09 - Houston Astros (7) @ Los Angeles Dodgers (1) (Final),Houston Astros,Los Angeles Dodgers,Brian Moehler,Derek Lowe,,2008
234310,2008-05-11T02:10:00Z,2008-05-10,R,Final,Houston Astros,Los Angeles Dodgers,117,119,N,1,Chad Billingsley,Chris Sampson,"Chad Billingsley pitched into and out of jams against the Mets, but despite four walks, he was good enough to limit the damage to one run over six innings for his second win. He faced the Astros twice last season, going 1-1 with a 3.86 ERA. He will be pitching on his regular four days' rest, as the Dodgers utilize days off to go with a four-man rotation.","Sampson will receive an extra day of rest this time, with hopes that he can regain control of his fastball. Sampson has had two poor outings in a row, having allowed five earned runs in each start. The right-hander spent extra time between starts working with pitching coach Dewey Robinson in an effort to regain the control that has given him success in the past.",5,0,9,Bottom,22,Dodger Stadium,[],HOU wins 2-0,2008-05-10 - Houston Astros (5) @ Los Angeles Dodgers (0) (Final),Houston Astros,Los Angeles Dodgers,Chris Sampson,Chad Billingsley,,2008
234325,2008-05-11T20:10:00Z,2008-05-11,R,Final,Houston Astros,Los Angeles Dodgers,117,119,N,1,Hiroki Kuroda,Shawn Chacon,"Kuroda had a tough night against the Mets. He lasted only 3 1/3 innings and was pitching out of the stretch almost constantly. He allowed eight hits and three walks and further complicated his job with a throwing error. He even lost command of his fastball, which has been his most consistent pitch this year. It was his sixth consecutive start without a victory.",Chacon extended his club record of consecutive starts without a decision to seven when he faced the Nationals on May 6. The right-hander allowed four earned runs over seven innings but left with the score tied in a game the Astros eventually won. Chacon has a career record of 4-7 with three saves and a 5.85 ERA against the Dodgers.,8,5,9,Bottom,22,Dodger Stadium,[],HOU wins 3-0,2008-05-11 - Houston Astros (8) @ Los Angeles Dodgers (5) (Final),Houston Astros,Los Angeles Dodgers,Geoff Geary,Jonathan Broxton,Jose Valverde,2008
234335,2008-05-13T02:15:00Z,2008-05-12,R,Final,Houston Astros,San Francisco Giants,117,137,N,1,Barry Zito,Roy Oswalt,"Zito pitched capably on Wednesday in his return to the starting rotation, allowing two runs in five innings in a 3-1 loss at Pittsburgh. Both runs Zito allowed came on a Xavier Nady homer in the fourth inning. Zito regained command of his fastball, for the most part, and changed speeds well with his curveball and changeup. He also struck out a season-high five batters. The Giants didn't score while Zito was in the game, which has been a common occurrence. They have averaged one run per outing while he's in the game. Zito defeated the Astros in his only career appearance against them last May 23, allowing one run and four hits in seven innings.","Oswalt took a no-decision after yielding three runs over seven innings in his start against the Nationals on Wednesday. He yielded a two-run homer to Ryan Zimmerman in the first inning but also stuck out eight batters in the first three frames as part of a nine-K performance. Manager Cecil Cooper lamented the fact that Oswalt didn't get the win, saying, ""he was the old Roy tonight."" Oswalt has a 2-5 record and a 4.07 ERA over 10 career appearances vs. the Giants. Last year, he took a loss and a no-decision in two games but allowed only four runs over 14 innings for a 2.57 ERA. ",7,3,9,Bottom,2395,AT&T Park,[],HOU leads 1-0,2008-05-12 - Houston Astros (7) @ San Francisco Giants (3) (Final),Houston Astros,San Francisco Giants,Roy Oswalt,Vinnie Chulk,Jose Valverde,2008
234348,2008-05-14T02:15:00Z,2008-05-13,R,Final,Houston Astros,San Francisco Giants,117,137,N,1,Matt Cain,Brandon Backe,"In his last start, Cain took a 4-2 lead into the seventh inning at Pittsburgh but was charged with three runs in a 5-4 Giants loss. This season has been somewhat of a disappointment so far for Cain, who has recorded three quality starts in eight outings. San Francisco is 3-5 when he starts. Cain did not face the Astros last season and is 0-1 with a 3.86 ERA against them in two career appearances. One of them was a relief stint of two perfect innings in May 2006 that turned Cain's season around.","Backe lost his last start on May 8 against the Nationals, allowing four runs over six innings while striking out a season-high nine batters. Cecil Cooper said this was probably Backe's best outing of the year, stuff-wise. The right-hander has three career appearances versus the Giants, compiling a 1-0 record and a 2.03 ERA. He's allowed three runs over 13 1/3 innings. ",2,4,9,Top,2395,AT&T Park,[],Series tied 1-1,2008-05-13 - Houston Astros (2) @ San Francisco Giants (4) (Final),San Francisco Giants,Houston Astros,Matt Cain,Brandon Backe,Brian Wilson,2008
234363,2008-05-15T02:15:00Z,2008-05-14,R,Final,Houston Astros,San Francisco Giants,117,137,N,1,Pat Misch,Brian Moehler,"Misch has yet to win in 22 Major League appearances, including six as a starter. This will be his third start of the season, one as Barry Zito's replacement when the Giants' reputed ace spent a brief stint in the bullpen and two others as Kevin Correia's fill-in as the No. 5 starter. Misch lasted six innings in his most recent start, Friday against the Phillies, allowing four runs and six hits and leaving with the score tied.","The Astros weren't sure what they were going to receive from Moehler when he slid into the rotation on Friday in Los Angeles to make his first start since September 2006. What they received from the veteran right-hander exceeded all expectations: five shutout innings on five hits, one walk, five strikeouts. Considered a stop-gap until Wandy Rodriguez returns from the DL, Moehler has earned himself at least another start. ",6,3,9,Bottom,2395,AT&T Park,[],HOU leads 2-1,2008-05-14 - Houston Astros (6) @ San Francisco Giants (3) (Final),Houston Astros,San Francisco Giants,Oscar Villarreal,Jack Taschner,Jose Valverde,2008
234377,2008-05-15T19:45:00Z,2008-05-15,R,Final,Houston Astros,San Francisco Giants,117,137,N,1,Tim Lincecum,Chris Sampson,"Lincecum is having a terrific sophomore season but his last start may have been his most impressive. Facing the Phillies for the second time in six days, he made his longest outing of the year, going eight innings. He allowed only four hits, walked only one and struck out eight. So he gave up two runs (for only the third time in eight starts). No need to quibble: the Giants won, 8-2.","Sampson bounced back from two poor outings to shut out the Dodgers through seven innings on Saturday, coasting to his second win of the season. The right-hander induced nine groundouts over a 103-pitch outing, walking one and striking out three. He's faced the Giants twice in his career, with good results. He allowed two runs over a combined 12 innings for a 1.50 ERA, logging one win and one no-decision. ",8,7,9,Bottom,2395,AT&T Park,[],HOU wins 3-1,2008-05-15 - Houston Astros (8) @ San Francisco Giants (7) (Final),Houston Astros,San Francisco Giants,Tim Byrdak,Vinnie Chulk,Jose Valverde,2008
234388,2008-05-17T00:05:00Z,2008-05-16,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Sidney Ponson,Shawn Chacon,"Ponson struggled in his last outing, Sunday against Oakland, allowing six runs (all earned) on seven hits with five walks and a strikeout over 5 1/3 innings. He gave up four runs in the first, but then settled down and was able to make it to the sixth inning. Ponson said he didn't have command of any of his pitches and relied mostly on mixing up pitches. In his career against the Astros, Ponson is 0-2 with a 2.08 ERA. In Interleague Play, Ponson has a lifetime record of 8-14 with a 4.47 ERA.","It's not exactly a record he's proud of, but it's a record nonetheless. Chacon has made eight starts this year and has yet to record a decision, the longest such streak in franchise history. He's also tied for the all-time MLB record for the most starts to begin a year without a decision. The right-hander has six quality starts, the most among all of Houston starters.",8,16,9,Top,13,Rangers Ballpark in Arlington,[],TEX leads 1-0,2008-05-16 - Houston Astros (8) @ Texas Rangers (16) (Final),Texas Rangers,Houston Astros,Jamey Wright,Wesley Wright,,2008
234403,2008-05-17T23:05:00Z,2008-05-17,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Vicente Padilla,Roy Oswalt,"Padilla hasn't pitched against the Astros since June 30, 2006, when he beat them, 4-1, at Rangers Ballpark in Arlington. He allowed just four hits and a walk in eight innings and struck out five. That was his first career victory against the Astros. Prior to that, he was 0-4 with a 5.68 ERA in 10 games, including five starts, against them. Lance Berkman is 8-for-16 with five doubles and a home run off Padilla.","Oswalt completed eight innings for the first time this year during his start on Monday against the Giants. He yielded three runs early but decided to stop pitching to contact and just be more aggressive. He struck out five in his final three frames to improve to 4-3. Oswalt lost his only start against the Rangers last year, allowing three runs over 6 1/3 innings. In his career, he's 4-3 with a 3.53 ERA in nine games versus Texas.",2,6,9,Top,13,Rangers Ballpark in Arlington,[],TEX wins 2-0,2008-05-17 - Houston Astros (2) @ Texas Rangers (6) (Final),Texas Rangers,Houston Astros,Vicente Padilla,Roy Oswalt,,2008
234418,2008-05-18T19:05:00Z,2008-05-18,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Kason Gabbard,Brandon Backe,"Gabbard allowed two runs in 5 1/3 innings in his last start against the Mariners on Tuesday and was not involved in the decision when the Rangers won, 5-2. Gabbard has still never lost a home game in his short career. He has made 10 home starts for the Red Sox and Rangers and is 6-0 with a 2.70 ERA. He is 1-0 with a 4.30 in five starts for the Rangers at the Ballpark in Arlington. This will not only be Gabbard's first start against the Astros, but also his first start against any National League team.","Backe lost his fifth game of the year in his last outing on May 13 in San Francisco, allowing four runs over six innings in a game the Astros were dominated by Giants pitching. Backe allowed three innings in the first, thanks in part to a mental error by Michael Bourn and a passed ball by J.R. Towles. Backe has faced the Rangers five times in his career, compiling an 0-2 record and a 9.00 ERA.",5,4,9,Bottom,13,Rangers Ballpark in Arlington,[],TEX wins 2-1,2008-05-18 - Houston Astros (5) @ Texas Rangers (4) (Final),Houston Astros,Texas Rangers,Brandon Backe,Kason Gabbard,Jose Valverde,2008
234430,2008-05-19T23:05:00Z,2008-05-19,R,Final,Chicago Cubs,Houston Astros,112,117,N,1,Brian Moehler,Ted Lilly,"Wandy Rodriguez will have to complete a Minor League rehab assignment before rejoining the Astros' rotation, so Moehler will receive his third consecutive start in place of the left-hander. Moehler took a no-decision after allowing three runs over five innings against the Giants on May 14. ","Lilly has reached double-digit strikeouts in back to back games for the first time in his career. On May 9, he fanned 10 Diamondbacks, and in his last start, he struck out 11 Padres. The lefty picked up wins in both games, and is now 3-0 in May. Against San Diego, Lilly gave up four runs on six hits over six innings. All the K's don't make him a power pitcher, though. Lilly still has to work on his breaking pitches, but he has been able to find one that works effectively in his last two starts.",7,2,9,Bottom,2392,Minute Maid Park,['ESPN'],CHC leads 1-0,2008-05-19 - Chicago Cubs (7) @ Houston Astros (2) (Final),Chicago Cubs,Houston Astros,Ted Lilly,Brian Moehler,,2008
234441,2008-05-21T00:05:00Z,2008-05-20,R,Final,Chicago Cubs,Houston Astros,112,117,N,1,Chris Sampson,Ryan Dempster,"Sampson struggled in his last outing against the Giants on May 15, yielding seven runs -- five earned -- on 10 hits over six innings. It was a step back from his previous start, when he induced nine ground-ball outs over seven shutout frames against the Dodgers. Sampson faced the Cubs in his first start of the season on April 4 at Wrigley Field, taking a no-decision after allowing two runs over six frames. ","Dempster struck out a career-high 12 batters in his last outing against the Padres, and nearly posted a complete-game shutout. It's the first time he's pitched in the ninth inning since his days as a closer at the end of last season. The right-hander gave up six hits over 8 1/3 innings in his longest outing of the season. The Cubs now are 7-2 when Dempster starts.",2,4,9,Top,2392,Minute Maid Park,[],Series tied 1-1,2008-05-20 - Chicago Cubs (2) @ Houston Astros (4) (Final),Houston Astros,Chicago Cubs,Chris Sampson,Ryan Dempster,Jose Valverde,2008
234456,2008-05-22T00:05:00Z,2008-05-21,R,Final,Chicago Cubs,Houston Astros,112,117,N,1,Shawn Chacon,Sean Gallagher,"Chacon set the Major League record for most consecutive starts without a decision to start the season with his ninth in his last outing, but he needed help from the offense to get it. In his worst start of the season Chacon was raked for eight runs (five earned) on six hits and four walks in 3 1/3 innings against the Rangers. The right-hander said he didn't have good command of any of his pitches and that lack of control cost him dearly as he allowed a pair of homers to Josh Hamilton.","Gallagher picked up his first big league win and decision in his second start, beating Pittsburgh, 7-4. The right-hander, who is the fifth youngest to start for the Cubs in the last 10 years, gave up one run on four hits and three walks over six innings. He benefited by the Cubs opening a 6-0 lead after two innings. He threw first-pitch strikes to 17 of the 24 batters he faced, which is a good ratio.",3,5,9,Top,2392,Minute Maid Park,[],HOU wins 2-1,2008-05-21 - Chicago Cubs (3) @ Houston Astros (5) (Final),Houston Astros,Chicago Cubs,Shawn Chacon,Sean Gallagher,Jose Valverde,2008
234476,2008-05-23T00:05:00Z,2008-05-22,R,Final,Philadelphia Phillies,Houston Astros,143,117,N,1,Roy Oswalt,Kyle Kendrick,"Oswalt was hit hard in his last start, allowing six runs on 11 hits before leaving the game in the seventh inning with a strained right groin. He is listed as day-to-day and his status for this start is uncertain. Oswalt had recorded six consecutive quality start before the outing at Rangers Ballpark in Arlington, and the 11 hits were the most the right-hander had allowed since Opening Day. Oswalt beat the Phillies at Citizens Bank Park on April 16 with a seven inning effort, allowing one run on five hits.","Kendrick's previous outing was a wash, literally, when a two-hour, four-minute rain delay ended his day after one perfect inning. Not including that inning, the right-hander has allowed three earned runs in each of his previous four outings, and pitched at least six innings in all of them. He has one career start against the Astros, and lost despite allowing two runs in seven innings.",7,5,9,Bottom,2392,Minute Maid Park,[],PHI leads 1-0,2008-05-22 - Philadelphia Phillies (7) @ Houston Astros (5) (Final),Philadelphia Phillies,Houston Astros,Chad Durbin,Wesley Wright,Brad Lidge,2008
234489,2008-05-24T00:05:00Z,2008-05-23,R,Final,Philadelphia Phillies,Houston Astros,143,117,N,1,Brandon Backe,Adam Eaton,"Backe turned in perhaps his best outing of the season in his last start, when he held Texas scoreless for 6 1/3 innings at Rangers Ballpark in Arlington before back-to-back homers by Milton Bradley and David Murphy ended his day in the seventh. Backe did not walk a batter for the first time this season, and combined with his one walk performance in his previous start, it's an encouraging trend for the right-hander.","The right-hander continued his downward spiral in his previous start. He was pulled after allowing four runs in five innings and allowed the first three batters to reach in the second inning, then surrendered a grand slam to Rod Barajas. The poor performances threaten his status as a starter, as manager Charlie Manuel could flip Chad Durbin to the rotation and demote Eaton to the bullpen.",3,4,9,Top,2392,Minute Maid Park,[],Series tied 1-1,2008-05-23 - Philadelphia Phillies (3) @ Houston Astros (4) (Final),Houston Astros,Philadelphia Phillies,Brandon Backe,Adam Eaton,Jose Valverde,2008
234504,2008-05-24T23:05:00Z,2008-05-24,R,Final,Philadelphia Phillies,Houston Astros,143,117,N,1,Brian Moehler,Brett Myers,"This may be Moehler's last start, considering Wandy Rodriguez is due to come off the disabled list sometime early next week. Moehler yielded three runs over five innings in a loss to the Cubs, evening his record at 1-1. The right-hander threw a season-high 95 pitches, walking two (one intentionally) and striking out one.","The struggling right-hander made some progress in his previous outing, Monday vs. the Nationals. He allowed three runs in six innings, and had a few positive results in tight spots. Considering how his season has gone, that has to be viewed as an improvement. He's 3-2 with a 4.91 ERA in seven career starts vs. Houston.",3,4,9,Top,2392,Minute Maid Park,[],HOU leads 2-1,2008-05-24 - Philadelphia Phillies (3) @ Houston Astros (4) (Final),Houston Astros,Philadelphia Phillies,Brian Moehler,Brett Myers,Doug Brocail,2008
234519,2008-05-25T18:05:00Z,2008-05-25,R,Final,Philadelphia Phillies,Houston Astros,143,117,N,1,Chris Sampson,Cole Hamels,"Sampson's up-and-down season experienced an upswing during his last start, after he held the Cubs to two runs over 6 2/3 innings in a winning effort that raised his record to .500. The right-hander yielded a two-run homer to Aramis Ramirez in the fourth inning, but retired nine of his next 10 batters. Sampson has not faced the Phillies yet this year. Lifetime versus Philadelphia, he's 0-2 with a 6.19 ERA over four games.","The lefty hasn't given up a run since the fourth inning of a May 9 game against San Francisco, a span of 19 innings. Seven of those frames came in his previous outing against the Nationals, when he allowed four hits and struck out 11. It was almost unfair watching him make it look so easy. In four career starts against Houston, Hamels is 3-0 with a 3.14 ERA.
",15,6,9,Bottom,2392,Minute Maid Park,[],Series tied 2-2,2008-05-25 - Philadelphia Phillies (15) @ Houston Astros (6) (Final),Philadelphia Phillies,Houston Astros,Rudy Seanez,Fernando Nieve,,2008
234541,2008-05-28T00:15:00Z,2008-05-27,R,Final,Houston Astros,St. Louis Cardinals,117,138,N,1,Braden Looper,Shawn Chacon,"The good news: Looper hasn't allowed more than four runs in any of his past six starts. The bad: he hasn't allowed fewer than three runs in any of his past four starts. Still, there were some positive indicators in his last start. He struck out five, more than he had in three previous May starts combined. And for the second game in a row, he kept the ball on the ground. He's been good at home, and his best start of the year came against Houston.","Chacon finally stopped a record he didn't want in the first place when he notched a win in the win column during his last start versus the Cubs. The right-hander previously had a nine-game streak of no-decisions, the most in history to start a season. Chacon was shaky in the first inning, yielding a two-run homer to Derrek Lee as part of a three-run frame, but he cruised through his final six innings, holding the Cubs scoreless on two hits.",8,2,9,Bottom,2889,Busch Stadium,[],HOU leads 1-0,2008-05-27 - Houston Astros (8) @ St. Louis Cardinals (2) (Final),Houston Astros,St. Louis Cardinals,Shawn Chacon,Braden Looper,,2008
234556,2008-05-29T00:15:00Z,2008-05-28,R,Final,Houston Astros,St. Louis Cardinals,117,138,N,1,Adam Wainwright,Wandy Rodriguez,"Wainwright righted himself, just as he expected he would, on Friday at Dodger Stadium. Now he comes home, where he's pitched very well this year (3-0, 2.70 in five starts). And he goes up against a Houston team he held down in an impressive, gutty performance earlier this year. He's the Cards' ace, and he seems to be back on track.
","Rodriguez, who has been on the disabled list since April 20 due to a strained groin, will be activated for this start at Busch Stadium. The only lefty in the rotation, Rodriguez is 1-4 with a 5.25 ERA in 10 career appearances aginst St. Louis, but he beat the Cardinals on April 7 with 7 1/3 scoreless innings (three hits allowed) with no walks and six strikeouts in a start at Minute Maid Park.",1,6,9,Top,2889,Busch Stadium,[],Series tied 1-1,2008-05-28 - Houston Astros (1) @ St. Louis Cardinals (6) (Final),St. Louis Cardinals,Houston Astros,Adam Wainwright,Wandy Rodriguez,,2008
234568,2008-05-30T00:15:00Z,2008-05-29,R,Final,Houston Astros,St. Louis Cardinals,117,138,N,1,Kyle Lohse,Roy Oswalt,"Lohse comes back home, where he's been pitching very well so far this year. He has a 3.48 ERA in seven starts at Busch Stadium, with 20 strikeouts against just eight walks. He turned in an excellent performance against the Astros at Busch Stadium earlier this year, and he'll be trying to do it again. He's coming off a pair of solid starts in a row.","Oswalt didn't fare well in his first start since suffering inflammation in his right hip, allowing five runs in a loss to the Phillies. Oswalt yielded 11 hits, the fourth time this year he's allowed double-digits in hits. The right-hander faced the Cardinals earlier this year on April 26, taking a no-decision after yielding three runs over six innings. He walked three and struck out five.",2,3,9,Top,2889,Busch Stadium,[],STL wins 2-1,2008-05-29 - Houston Astros (2) @ St. Louis Cardinals (3) (Final),St. Louis Cardinals,Houston Astros,Kyle Lohse,Roy Oswalt,Ryan Franklin,2008
234582,2008-05-31T00:05:00Z,2008-05-30,R,Final,Houston Astros,Milwaukee Brewers,117,158,N,1,Manny Parra,Brandon Backe,"Parra had mixed results in his outing in Washington, but was saved by an offensive comeback and recorded a no-decision. He struggled towards the end to keep pitches away from the center of the plate, and when he served up a 91-mph fastball to Aaron Boone that turned into a home run, it was the end of his day. He remains a solid starting option, but has work to do to become as consistent as teammates Ben Sheets or Jeff Suppan.","Backe has been pitching well of late, with consecutive wins (at Texas and vs. Philadelphia) in his last two outings. Better command has been a factor as Backe has walked just two batters total in his last three starts. 
Backe lost at St. Louis on April 27 when he allowed four earned runs in five innings in a 5-1 loss to Kyle Lohse and the Cardinals. The right-hander is 2-2 with a 5.86 ERA in 11 career appearances vs. St. Louis.",1,5,9,Top,32,Miller Park,[],MIL leads 1-0,2008-05-30 - Houston Astros (1) @ Milwaukee Brewers (5) (Final),Milwaukee Brewers,Houston Astros,Manny Parra,Brandon Backe,,2008
234597,2008-05-31T23:05:00Z,2008-05-31,R,Final,Houston Astros,Milwaukee Brewers,117,158,N,1,Ben Sheets,Brian Moehler,"Sheets had a solid outing against Washington, picking up a no-decision after leaving the game in a pinch-hitting situation with a total of 86 pitches. He allowed a pair of runs early before settling into a groove and pitching four scoreless innings. His fastball was sharp, hitting 96 regularly on the radar gun, and he was in command of his breaking pitches. Sheets is one of the team's best players right now, and will open the series against Houston.","Although he was considered a fill-in for the injured Wandy Rodriguez, Moehler will remain in the rotation while Chris Sampson moves to the bullpen. Moehler made a case to stay in the rotation after going 2-1 with a 3.43 ERA over four starts. He pitched five innings in his first three outings and six innings in his most recent, which translated into a win over the Phillies. In his career, Moehler is 3-6 with a 4.21 ERA over 17 appearances versus Milwaukee, including eight starts.",1,4,9,Top,32,Miller Park,[],MIL wins 2-0,2008-05-31 - Houston Astros (1) @ Milwaukee Brewers (4) (Final),Milwaukee Brewers,Houston Astros,Ben Sheets,Brian Moehler,Salomon Torres,2008
234612,2008-06-01T18:05:00Z,2008-06-01,R,Final,Houston Astros,Milwaukee Brewers,117,158,N,1,Dave Bush,Shawn Chacon,"Bush surrendered solo home runs in each of the first two innings on Tuesday against Atlanta, then found a groove. He faced one batter more than the minimum over his final 5 2/3 innings of work, and pitched seven full frames for the first time this season. His only relief appearance this season came in Houston, just after Bush was recalled from a very brief stint in the Minor Leagues. He has surrendered at least one home run in five straight starts.","Chacon extended his winning ""streak"" to two games after logging a very convincing win over the Cardinals in his last start. The right-hander held St. Louis to two runs over seven innings, yielding two solo homers. Chacon also didn't walk anyone and struck out seven. He will face the Brewers for the first time this year. Lifetime versus Milwaukee, Chacon is 1-2 with a 3.33 ERA and two saves over 12 appearances.",1,10,9,Top,32,Miller Park,[],MIL wins 3-0,2008-06-01 - Houston Astros (1) @ Milwaukee Brewers (10) (Final),Milwaukee Brewers,Houston Astros,Dave Bush,Shawn Chacon,,2008
234641,2008-06-03T23:05:00Z,2008-06-03,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,Phil Dumatrait,Wandy Rodriguez,"Who would have thought that Dumatrait would become the most consistent starter on this staff? His last start -- seven innings, two hits, seven strikeouts and no earned runs -- was further evidence of just that. The left-hander's confidence continues to creep higher, and matching it is the success he is having with his newfound changeup. The pitch sets up his fastball beautifully, and his propensity to throw it at any time in the count has really proven to leave hitters off guard. This will be Dumatrait's first career start against Houston.","Rodriguez didn't do well in his first outing in six weeks, allowing six runs (three earned) in a loss to the Cardinals on Wednesday. The lefty threw 27 pitches in the opening frame and had thrown 76 through four. Rodriguez, who missed six starts because of a strained left groin, didn't have his curveball working, nor was his changeup very good. The left-hander was 0-2 with a 7.20 ERA over four games vs. the Pirates last year. Lifetime vs. Pittsburgh, Rodriguez is 2-3 with a 5.65 ERA over eight games.",2,0,9,Bottom,31,PNC Park,[],HOU leads 1-0,2008-06-03 - Houston Astros (2) @ Pittsburgh Pirates (0) (Final),Houston Astros,Pittsburgh Pirates,Wandy Rodriguez,Phil Dumatrait,Jose Valverde,2008
234656,2008-06-04T23:05:00Z,2008-06-04,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,Zach Duke,Roy Oswalt,"Duke pitched well to both sides of the plate his last time out and kept his pitches low -- always a barometer for success -- on his way to another quality start. No run support kept him from picking up his third win of the season. On another encouraging note, Duke allowed just five hits in six innings after struggling to limit the number of baserunners in most of his starts earlier in the season. Duke is winless in seven appearances (six starts) against the Astros in his career.","Oswalt pitched well in his most recent outing vs. the Cardinals, despite taking a loss. He allowed three runs over seven frames, with the final blow being a decisive solo homer by Albert Pujols. Oswalt has a career record of 11-5 against the Pirates with a 2.49 ERA. Last year, he was 1-0 over three starts with an 0.87 ERA, allowing two earned runs over 20 2/3 innings.",2,5,9,Top,31,PNC Park,[],Series tied 1-1,2008-06-04 - Houston Astros (2) @ Pittsburgh Pirates (5) (Final),Pittsburgh Pirates,Houston Astros,Zach Duke,Roy Oswalt,Matt Capps,2008
234667,2008-06-05T23:05:00Z,2008-06-05,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,Phil Dumatrait,Brandon Backe,"Dumatrait is scheduled to come off the disabled list after being sidelined with bursitis in his left shoulder. Dumatrait was roughed up in his two previous starts in Baltimore and Chicago prior to going on the DL, surrendering 14 runs in 10 innings. Dumatrait missed one scheduled start, on June 25 against the Yankees.","Backe yielded five runs in a losing effort his last trip to the mound against the Brewers on Friday. He yielded three homers, including a two-run shot to Prince Fielder. Backe had six days of rest between starts, which may have been too much of a layoff. The right-hander won his only start against the Pirates last year, holding them to two runs over six innings. Lifetime vs. the Bucs, Backe is 4-1 with a 2.86 ERA over eight games.",3,4,9,Top,31,PNC Park,[],PIT wins 2-1,2008-06-05 - Houston Astros (3) @ Pittsburgh Pirates (4) (Final),Pittsburgh Pirates,Houston Astros,Paul Maholm,Brandon Backe,Matt Capps,2008
