region_name,fips,most_recent_date,most_recent_value,one_year_date,one_year_value,one_year_change
"La Crosse County, WI",55063,2025-11-30,1284.0163398692812,2024-11-30,1268.307659262607,1.2385544226553904
"Clark County, IN",18019,2025-11-30,1297.62324929972,2024-11-30,1275.013251330561,1.7733147436361256
"Allegan County, MI",26005,2025-11-30,1391.2037037037037,2024-11-30,,
"Tom Green County, TX",48451,2025-11-30,1404.3927536231884,2024-11-30,1314.2828172987788,6.856205919941252
"Potter County, TX",48375,2025-11-30,1001.7575757575756,2024-11-30,968.7222293537988,3.4101980322897747
"Robeson County, NC",37155,2025-11-30,1009.5833333333334,2024-11-30,933.9214298513898,8.101527715664824
"Douglas County, KS",20045,2025-11-30,1621.5648223121907,2024-11-30,1492.5743453474674,8.642147533005776
"Carroll County, GA",13045,2025-11-30,1642.7389694041867,2024-11-30,1602.2213958461498,2.5288373793460157
"Oswego County, NY",36075,2025-11-30,1270.2272727272727,2024-11-30,1247.182951940856,1.847709732606228
"Wayne County, NC",37191,2025-11-30,1385.8055555555554,2024-11-30,1304.047466688104,6.2695638737056845
"Fayette County, GA",13113,2025-11-30,2071.164522417154,2024-11-30,2064.669331377123,0.31458747128765047
"Jefferson County, NY",36045,2025-11-30,1285.6646825396826,2024-11-30,1223.2028861886556,5.1064134213785275
"Sheboygan County, WI",55117,2025-11-30,1081.9190476190477,2024-11-30,1036.148093948796,4.417414261297046
"Lowndes County, GA",13185,2025-11-30,1382.5,2024-11-30,1295.6620182010568,6.702209417199108
"Missoula County, MT",30063,2025-11-30,1475.0752265074136,2024-11-30,1426.1379838184878,3.431452162707023
"Wayne County, OH",39169,2025-11-30,1125.0,2024-11-30,1092.7409750824231,2.9521200040241604
"Windham County, CT",9015,2025-11-30,1697.4107142857144,2024-11-30,1558.478756246815,8.91458786217147
"Calhoun County, AL",1015,2025-11-30,1050.142857142857,2024-11-30,1025.9242920768218,2.360658116108031
"Gallatin County, MT",30031,2025-11-30,2137.225218107663,2024-11-30,2226.63046718932,-4.015271074347307
"Henderson County, NC",37089,2025-11-30,2148.6666666666665,2024-11-30,2149.894179293894,-0.05709642079363453
"Lycoming County, PA",42081,2025-11-30,1766.75,2024-11-30,1661.5654371300498,6.330449618140288
"Flagler County, FL",12035,2025-11-30,1927.168321718932,2024-11-30,1930.7997851226253,-0.1880807855726287
"Saint Marys County, MD",24037,2025-11-30,1894.3578643578649,2024-11-30,1783.2959286770945,6.227902721852769
"Delaware County, IN",18035,2025-11-30,1071.3425925925926,2024-11-30,1013.3551199553038,5.722324927893631
"La Porte County, IN",18091,2025-11-30,1173.148148148148,2024-11-30,1094.689669112244,7.167189135851731
"Ontario County, NY",36069,2025-11-30,1718.571428571429,2024-11-30,1632.9274136123877,5.244814573207401
"Albemarle County, VA",51003,2025-11-30,1951.1055236270756,2024-11-30,1955.6483434070567,-0.2322922623229258
"Newton County, GA",13217,2025-11-30,1820.6364793598832,2024-11-30,1767.1626192011297,3.0259727983000846
"Mercer County, PA",42085,2025-11-30,863.5238095238095,2024-11-30,849.0764116249062,1.7015427234935012
"Douglas County, OR",41019,2025-11-30,1340.4761904761906,2024-11-30,1261.5719032556383,6.254442336336936
"Androscoggin County, ME",23001,2025-11-30,1552.1190476190477,2024-11-30,1474.6888877284669,5.250609842856427
"Hardin County, KY",21093,2025-11-30,1368.9894957983197,2024-11-30,1382.2803435170763,-0.9615160760326911
"Terrebonne Parish, LA",22109,2025-11-30,1238.684265010352,2024-11-30,1189.5248178580769,4.132696217368065
"La Salle County, IL",17099,2025-11-30,1111.7380952380952,2024-11-30,1083.4404859531408,2.611828674655815
"Craighead County, AR",5031,2025-11-30,1293.9341049382715,2024-11-30,1261.2050206004076,2.5950645456741803
"Cowlitz County, WA",53015,2025-11-30,1468.2371794871797,2024-11-30,1459.9636828593268,0.5666919475455232
"Warren County, NJ",34041,2025-11-30,2011.725925925926,2024-11-30,1899.464363373851,5.9101694518066505
"Hanover County, VA",51085,2025-11-30,2088.6,2024-11-30,2017.915056298836,3.5028701272892517
"Eaton County, MI",26045,2025-11-30,1349.657142857143,2024-11-30,1263.9335247085876,6.782288504319871
"Saint Lawrence County, NY",36089,2025-11-30,891.6666666666666,2024-11-30,,
"Pennington County, SD",46103,2025-11-30,1314.8836206896551,2024-11-30,1277.1794643169007,2.952142390804916
"Madison County, MS",28089,2025-11-30,1707.3888888888887,2024-11-30,1690.2297354967668,1.0151965162936103
"Kankakee County, IL",17091,2025-11-30,1308.7222222222224,2024-11-30,1275.2087796286978,2.6280749575205
"Bartow County, GA",13015,2025-11-30,1760.663383838384,2024-11-30,1791.1730619622786,-1.7033350250628638
"Miami County, OH",39109,2025-11-30,1376.921052631579,2024-11-30,1323.8463565844825,4.009128082206531
"Bradley County, TN",47011,2025-11-30,1331.6693404634582,2024-11-30,1323.6854883658186,0.603153254138653
"Yamhill County, OR",41071,2025-11-30,1935.0436507936508,2024-11-30,1892.582938524136,2.2435324447459317
"Cass County, MO",29037,2025-11-30,1717.0249107617528,2024-11-30,1630.2861337539343,5.320463396697842
"Matanuska Susitna Borough, AK",2170,2025-11-30,1692.6069518716577,2024-11-30,1640.4540895726818,3.1791723176209716
"Navajo County, AZ",4017,2025-11-30,1958.3333333333333,2024-11-30,,
"Vigo County, IN",18167,2025-11-30,942.5031328320802,2024-11-30,880.2414861272672,7.073246113261587
"Houston County, AL",1069,2025-11-30,1199.2777777777776,2024-11-30,1172.815775671107,2.2562795159818236
"Walworth County, WI",55127,2025-11-30,1815.2619047619048,2024-11-30,1653.302538304251,9.796111885473266
"Carver County, MN",27019,2025-11-30,1944.7771950271951,2024-11-30,1884.0209203364643,3.2248195354370304
"Monongalia County, WV",54061,2025-11-30,1415.7282172002513,2024-11-30,1378.9112453880869,2.6700030139940214
"Tompkins County, NY",36109,2025-11-30,2232.921016617791,2024-11-30,2176.744668535384,2.5807504616609482
"Sumter County, SC",45085,2025-11-30,1367.6636904761906,2024-11-30,1333.8864611688846,2.5322417080166653
"Rockwall County, TX",48397,2025-11-30,1984.2341611043785,2024-11-30,1997.805829129206,-0.6793286828451685
"Eau Claire County, WI",55035,2025-11-30,1153.3086419753088,2024-11-30,1137.4965994869644,1.3900738248778859
"Platte County, MO",29165,2025-11-30,1625.8722222222225,2024-11-30,1569.4349400647689,3.596025596010022
"Woodbury County, IA",19193,2025-11-30,1163.611111111111,2024-11-30,1113.0460615165855,4.542943130819579
"Franklin County, MO",29071,2025-11-30,1080.5,2024-11-30,1031.5349387016345,4.746815591141929
"Macon County, IL",17115,2025-11-30,1020.7738095238096,2024-11-30,958.9399687013232,6.448145122809615
"Bay County, MI",26017,2025-11-30,1143.3333333333333,2024-11-30,1131.785478049839,1.0203219167816344
"Fond du Lac County, WI",55039,2025-11-30,1018.832264957265,2024-11-30,979.3506698500696,4.031405330354214
"Adams County, PA",42001,2025-11-30,1273.7222222222224,2024-11-30,1243.7493827673063,2.409877735032711
"Etowah County, AL",1055,2025-11-30,932.2222222222224,2024-11-30,865.6901921365551,7.68543188891442
"Flathead County, MT",30029,2025-11-30,1973.6585576259488,2024-11-30,1946.43892766626,1.3984322638021076
"Cecil County, MD",24015,2025-11-30,1733.1044973544974,2024-11-30,1690.426099299711,2.5247124421745895
"Wicomico County, MD",24045,2025-11-30,1670.678571428571,2024-11-30,1600.2276084607552,4.402558898204618
"Whitfield County, GA",13313,2025-11-30,1513.7658730158728,2024-11-30,1468.2533337606556,3.099774283409621
"Daviess County, KY",21059,2025-11-30,1414.0277777777776,2024-11-30,1239.3315677211515,14.096002603875624
"Allen County, OH",39003,2025-11-30,1218.9814814814815,2024-11-30,1164.4935758440497,4.67910744788247
"Columbiana County, OH",39029,2025-11-30,836.25,2024-11-30,,
"Nevada County, CA",6057,2025-11-30,2432.4617180205414,2024-11-30,2413.564004660464,0.7829795822106623
"Limestone County, AL",1083,2025-11-30,1628.7740384615383,2024-11-30,1593.659511192771,2.203389558569248
"Craven County, NC",37049,2025-11-30,1532.2759221772385,2024-11-30,1443.73802468715,6.132545931196492
"Highlands County, FL",12055,2025-11-30,1488.5317460317465,2024-11-30,1462.2613885353005,1.7965568743328528
"DeKalb County, IL",17037,2025-11-30,1333.6507936507935,2024-11-30,1270.3024259978488,4.986872917540346
"Laramie County, WY",56021,2025-11-30,1373.4746031746029,2024-11-30,1307.1045263977844,5.07764110952366
"Garland County, AR",5051,2025-11-30,1393.1547619047622,2024-11-30,1354.2062053570687,2.8761171226079063
"Roanoke City, VA",51770,2025-11-30,1270.6889326765188,2024-11-30,1203.927409461587,5.545311344376515
"Montgomery County, VA",51121,2025-11-30,1832.2680085882985,2024-11-30,1757.5954343768592,4.248564416527049
"Sutter County, CA",6101,2025-11-30,2125.178571428571,2024-11-30,2056.9331334371536,3.317824818027932
"Maury County, TN",47119,2025-11-30,1689.012805163968,2024-11-30,1693.2919286924516,-0.25271032454444126
"Cleveland County, NC",37045,2025-11-30,1157.9305555555557,2024-11-30,1114.846536647635,3.864569471370928
"Hunt County, TX",48231,2025-11-30,1474.1017676767676,2024-11-30,1445.6395748078482,1.9688305000022233
"Dubuque County, IA",19061,2025-11-30,986.8860551213492,2024-11-30,971.3929547620658,1.594936455255464
"Moore County, NC",37125,2025-11-30,1844.7876299945265,2024-11-30,1804.7178294923056,2.220280635975828
"Madison County, TN",47113,2025-11-30,1386.3432017543862,2024-11-30,1349.4731227810937,2.7321832758927362
"Floyd County, GA",13115,2025-11-30,1218.796943796944,2024-11-30,1182.5517464047052,3.064998846979392
"Story County, IA",19169,2025-11-30,1171.786244377811,2024-11-30,1134.7936626982005,3.2598509222948295
"Sevier County, TN",47155,2025-11-30,1660.5542124542126,2024-11-30,1696.888299017767,-2.1412185224322733
"Putnam County, NY",36079,2025-11-30,2813.8888888888887,2024-11-30,2626.703819105233,7.1262343482417805
"Burleigh County, ND",38015,2025-11-30,1306.5083333333334,2024-11-30,1236.3833102976712,5.671786609508582
"Grant County, WA",53025,2025-11-30,1534.3005555555555,2024-11-30,1536.2195020929378,-0.12491356442017972
"Ashtabula County, OH",39007,2025-11-30,1024.1666666666667,2024-11-30,,
"Lafourche Parish, LA",22057,2025-11-30,1232.4444444444443,2024-11-30,1166.2983037574395,5.6714599064324425
"Portsmouth City, VA",51740,2025-11-30,1580.9383528265107,2024-11-30,1494.099126817561,5.812146225794115
"Marshall County, AL",1095,2025-11-30,1511.6666666666667,2024-11-30,,
"Fairbanks North Star Borough, AK",2090,2025-11-30,1744.6864478114476,2024-11-30,1720.7315625753797,1.3921337736267902
"Dallas County, IA",19049,2025-11-30,1482.8368055555557,2024-11-30,1485.4075803567978,-0.17306864696520657
"Roanoke County, VA",51161,2025-11-30,1582.2738095238094,2024-11-30,1513.1947166965804,4.565115914363881
"Sherburne County, MN",27141,2025-11-30,1535.361111111111,2024-11-30,1444.4179021122384,6.296184010588784
"Cape May County, NJ",34009,2025-11-30,2100.444444444445,2024-11-30,,
"Walton County, GA",13297,2025-11-30,1928.861111111111,2024-11-30,1923.0146637856324,0.30402510368638835
"Geauga County, OH",39055,2025-11-30,1929.0555555555552,2024-11-30,,
"Franklin County, WA",53021,2025-11-30,1873.550925925926,2024-11-30,1818.3314893208685,3.036819024988759
"Bastrop County, TX",48021,2025-11-30,1789.8686868686866,2024-11-30,1735.399366756576,3.1387196028492617
"Benton County, OR",41003,2025-11-30,1811.375608375778,2024-11-30,1779.1579735739606,1.8108360966451378
"Lancaster County, SC",45057,2025-11-30,1691.3174603174602,2024-11-30,1665.9821327692562,1.520744253486727
"Rogers County, OK",40131,2025-11-30,1566.263888888889,2024-11-30,1526.3553465691407,2.614629837635941
"Nash County, NC",37127,2025-11-30,1304.8796296296296,2024-11-30,1238.0597146101345,5.397147991406592
"Cabell County, WV",54011,2025-11-30,956.845238095238,2024-11-30,921.4653671670056,3.8395225896558416
"Grand Traverse County, MI",26055,2025-11-30,1871.261574074074,2024-11-30,1789.592400408434,4.563562834028614
"Steuben County, NY",36101,2025-11-30,1331.888888888889,2024-11-30,1296.3759808063808,2.739398801605238
"Lauderdale County, AL",1077,2025-11-30,1159.5026455026457,2024-11-30,1161.5850933686413,-0.17927639377296412
"Pottawattamie County, IA",19155,2025-11-30,1290.2555555555557,2024-11-30,1224.2405046345662,5.3923269709733175
"Suffolk City, VA",51800,2025-11-30,1909.7166005291003,2024-11-30,1797.1851866276154,6.261536915550035
"Tuscarawas County, OH",39157,2025-11-30,899.6666666666666,2024-11-30,,
"Rockdale County, GA",13247,2025-11-30,1760.093795093795,2024-11-30,1724.7408970278525,2.049751248252081
"Bowie County, TX",48037,2025-11-30,1268.7424242424242,2024-11-30,1202.9196402684493,5.471918636168054
"Campbell County, KY",21037,2025-11-30,1488.7485507246377,2024-11-30,1436.2714582392591,3.653702939255701
"Saint Croix County, WI",55109,2025-11-30,1720.6944444444446,2024-11-30,1659.0711100996411,3.7143274914299744
"Calvert County, MD",24009,2025-11-30,2531.9583333333335,2024-11-30,2414.766008883291,4.853154467924544
"Madison County, KY",21151,2025-11-30,979.4175084175084,2024-11-30,967.7748640171905,1.2030323201400248
"Northumberland County, PA",42097,2025-11-30,966.111111111111,2024-11-30,889.5361896167668,8.60840990936349
"Mendocino County, CA",6045,2025-11-30,1718.6309523809523,2024-11-30,1649.440927442606,4.194756161751291
"Wayne County, NY",36117,2025-11-30,1203.3333333333333,2024-11-30,,
"Victoria County, TX",48469,2025-11-30,1123.8033613445375,2024-11-30,1079.7805188122968,4.077017668429837
"Grafton County, NH",33009,2025-11-30,2045.7083333333333,2024-11-30,1824.1233562789,12.147477652303792
"Ozaukee County, WI",55089,2025-11-30,1781.0,2024-11-30,1717.532409866843,3.695277583616461
"Rockingham County, NC",37157,2025-11-30,1084.3222222222223,2024-11-30,,
"Saint Clair County, AL",1115,2025-11-30,1674.247668997669,2024-11-30,1598.6901115040178,4.726216603827503
"Frederick County, VA",51069,2025-11-30,2102.517592592593,2024-11-30,2016.4050665241791,4.2705965928191185
"Liberty County, TX",48291,2025-11-30,1537.5119047619046,2024-11-30,1485.2873264138427,3.5161263022526215
"Dodge County, WI",55027,2025-11-30,1150.8333333333333,2024-11-30,1079.885403008509,6.569949934239941
"Twin Falls County, ID",16083,2025-11-30,1684.3133255633256,2024-11-30,1625.0137683228756,3.649172603728222
"Lapeer County, MI",26087,2025-11-30,1188.1333333333334,2024-11-30,1144.2795538165478,3.8324358213444314
"Nassau County, FL",12089,2025-11-30,2066.231699346405,2024-11-30,2030.5208603912113,1.7587033776305838
"Christian County, MO",29043,2025-11-30,1357.5732323232323,2024-11-30,1299.1360961961657,4.498153526652747
"Josephine County, OR",41033,2025-11-30,1510.965909090909,2024-11-30,1414.5386707139348,6.816868310026914
"Elmore County, AL",1051,2025-11-30,1435.111111111111,2024-11-30,1323.1016964143842,8.465669343503475
"Cullman County, AL",1043,2025-11-30,1497.3611111111113,2024-11-30,1489.431458634392,0.5323945879315477
"Dougherty County, GA",13095,2025-11-30,892.5810185185186,2024-11-30,852.3177240475462,4.723977143144133
"Angelina County, TX",48005,2025-11-30,1133.611111111111,2024-11-30,1066.955214259109,6.247300351616708
"Bannock County, ID",16005,2025-11-30,1086.0004262574596,2024-11-30,1036.4598943680762,4.779782812492514
"Polk County, OR",41053,2025-11-30,1702.661038961039,2024-11-30,1714.9696037734122,-0.7177132927190694
"Muskingum County, OH",39119,2025-11-30,1074.8055555555557,2024-11-30,1018.2527729863396,5.553904106085336
"Lawrence County, PA",42073,2025-11-30,1000.4166666666666,2024-11-30,858.0005764922774,16.59860075579693
"Island County, WA",53029,2025-11-30,2015.432591896408,2024-11-30,1933.9128870828729,4.215272846984332
"Lincoln County, NC",37109,2025-11-30,1689.5502645502645,2024-11-30,1697.8852589571543,-0.49090445675988537
"Buchanan County, MO",29021,2025-11-30,882.6018518518518,2024-11-30,841.5338696532726,4.880134202500962
"Newport County, RI",44005,2025-11-30,2796.8327572964668,2024-11-30,2618.0799953743076,6.827627965454998
"Orange County, TX",48361,2025-11-30,1261.3575757575757,2024-11-30,1206.0055138636685,4.589702224210922
"Orangeburg County, SC",45075,2025-11-30,1184.3055555555557,2024-11-30,1040.9728724153165,13.769108392581991
"Jefferson County, WI",55055,2025-11-30,1257.1944444444443,2024-11-30,1143.9495973176602,9.899461251817508
"Wood County, WV",54107,2025-11-30,942.9166666666666,2024-11-30,898.0814112178386,4.992337541874891
"Crawford County, PA",42039,2025-11-30,766.6666666666666,2024-11-30,,
"Chemung County, NY",36015,2025-11-30,1161.3333333333333,2024-11-30,1009.9727278147202,14.986603236912375
"Glynn County, GA",13127,2025-11-30,1759.7435254803677,2024-11-30,1715.478959567855,2.5803036327337545
"Cascade County, MT",30013,2025-11-30,1334.7445887445886,2024-11-30,1275.7141417468254,4.627247207351113
"Indiana County, PA",42063,2025-11-30,1375.5396825396826,2024-11-30,,
"Midland County, MI",26111,2025-11-30,1511.1296296296296,2024-11-30,1487.9324642765534,1.5590200435847599
"Lee County, MS",28081,2025-11-30,1270.3194444444443,2024-11-30,1184.825337431403,7.215756138232569
"Howard County, IN",18067,2025-11-30,1005.712962962963,2024-11-30,961.263693973632,4.624045334073575
"Rockingham County, VA",51165,2025-11-30,1862.678571428571,2024-11-30,1775.4330607423994,4.9140411213076005
"Monroe County, FL",12087,2025-11-30,3471.316742081448,2024-11-30,3470.647229733948,0.01929070583043539
"Barrow County, GA",13013,2025-11-30,2039.9944444444443,2024-11-30,1964.1885562269256,3.8593997494383503
"Talladega County, AL",1121,2025-11-30,1124.0555555555557,2024-11-30,1124.084678120024,-0.002590780306423065
"Payne County, OK",40119,2025-11-30,1430.7539682539682,2024-11-30,1318.163470827874,8.541466966565345
"Henderson County, TX",48213,2025-11-30,1321.170634920635,2024-11-30,1302.7833298056491,1.411386275393072
"Bartholomew County, IN",18005,2025-11-30,1353.0046176046178,2024-11-30,1286.901385093301,5.136619889994462
"Bullitt County, KY",21029,2025-11-30,1513.4722222222224,2024-11-30,1396.3664923139054,8.386460900695363
"Coryell County, TX",48099,2025-11-30,1286.0585355862777,2024-11-30,1229.3788417759893,4.610433487565771
"Leavenworth County, KS",20103,2025-11-30,1130.9953703703702,2024-11-30,1084.1089029769407,4.324885374954509
"Lewis County, WA",53041,2025-11-30,1607.142857142857,2024-11-30,1526.1422922842614,5.307536870455092
"Manitowoc County, WI",55071,2025-11-30,1019.3333333333334,2024-11-30,,
"Cape Girardeau County, MO",29031,2025-11-30,908.4188034188032,2024-11-30,867.6266582959001,4.701578119213474
"Caldwell County, NC",37027,2025-11-30,1073.888888888889,2024-11-30,,
"Wagoner County, OK",40145,2025-11-30,1615.1888888888889,2024-11-30,1556.6347448395372,3.7615853200930305
"Yuba County, CA",6115,2025-11-30,1827.6888888888889,2024-11-30,1753.5380544415666,4.228641303763232
"Kosciusko County, IN",18085,2025-11-30,1108.136507936508,2024-11-30,1063.6454505159982,4.182884193123397
"Bulloch County, GA",13031,2025-11-30,1541.3698893698893,2024-11-30,1464.4628999331528,5.251549181631503
"Umatilla County, OR",41059,2025-11-30,1482.0244708994708,2024-11-30,1438.7937878769912,3.0046476004228833
"Natrona County, WY",56025,2025-11-30,1264.6153846153843,2024-11-30,1231.211505675071,2.713090219376885
"Floyd County, IN",18043,2025-11-30,1242.815873015873,2024-11-30,1191.6115657702546,4.297063633527257
"Bedford County, VA",51019,2025-11-30,1327.1666666666667,2024-11-30,,
"Putnam County, TN",47141,2025-11-30,1485.7285714285715,2024-11-30,1455.1853695861514,2.098921723704964
"Clinton County, MI",26037,2025-11-30,1735.5,2024-11-30,1666.025860816029,4.170051667141714
"Lynchburg City, VA",51680,2025-11-30,1282.4016091954024,2024-11-30,1257.9434853380956,1.944294329783289
"Wilson County, NC",37195,2025-11-30,1262.25,2024-11-30,1231.156666497115,2.525538329037489
"Hancock County, IN",18059,2025-11-30,1677.9537037037037,2024-11-30,1601.89631124422,4.747959772777593
"Chelan County, WA",53007,2025-11-30,1746.882508558979,2024-11-30,1748.5299579570794,-0.0942191119233242
"Sullivan County, NY",36105,2025-11-30,1804.1722222222224,2024-11-30,1819.8920731331557,-0.863779294552874
"Oconee County, SC",45073,2025-11-30,1500.5555555555557,2024-11-30,1348.4434893387595,11.280566625108468
"James City County, VA",51095,2025-11-30,2004.6396825396823,2024-11-30,1876.9356382508145,6.803858464101623
"Forrest County, MS",28035,2025-11-30,1117.617845117845,2024-11-30,1105.8041106399728,1.0683388101202802
"Cole County, MO",29051,2025-11-30,981.736111111111,2024-11-30,889.8359772310755,10.327761096601575
"Cattaraugus County, NY",36009,2025-11-30,1088.888888888889,2024-11-30,,
"Augusta County, VA",51015,2025-11-30,1589.2222222222224,2024-11-30,1466.469108065511,8.370658030337983
"White County, AR",5145,2025-11-30,1308.3333333333333,2024-11-30,1234.4655946423,5.983782700111403
"Clallam County, WA",53009,2025-11-30,1819.388888888889,2024-11-30,1696.399843681436,7.250003332972997
"Anderson County, TN",47001,2025-11-30,1600.742965367965,2024-11-30,1543.1075650078917,3.7350215673253238
"Cayuga County, NY",36011,2025-11-30,1220.8333333333333,2024-11-30,1132.7701903524655,7.774140221104031
"Walker County, TX",48471,2025-11-30,1382.8636363636365,2024-11-30,1394.2139860649652,-0.814103847384573
"Cheshire County, NH",33005,2025-11-30,1822.767857142857,2024-11-30,1741.01630215029,4.695622602246614
"Valencia County, NM",35061,2025-11-30,1929.484126984127,2024-11-30,1424.5296519134506,35.44710174283937
"Erie County, OH",39043,2025-11-30,1405.211111111111,2024-11-30,,
"Van Buren County, MI",26159,2025-11-30,1625.8333333333333,2024-11-30,,
"Hancock County, OH",39063,2025-11-30,1309.7222222222224,2024-11-30,1266.5533179073225,3.408376394783462
"Chatham County, NC",37037,2025-11-30,1785.222222222222,2024-11-30,1741.3151850876764,2.5214870639478653
"Vermilion County, IL",17183,2025-11-30,815.3720538720539,2024-11-30,762.9235087464585,6.8746793779853945
"Raleigh County, WV",54081,2025-11-30,996.111111111111,2024-11-30,946.8365188716216,5.204128828724483
"Grays Harbor County, WA",53027,2025-11-30,1468.0639730639732,2024-11-30,1395.27358906746,5.216925523915568
"Somerset County, PA",42111,2025-11-30,882.25,2024-11-30,,
"Wood County, WI",55141,2025-11-30,902.570707070707,2024-11-30,,
"Jackson County, GA",13157,2025-11-30,2163.221620227038,2024-11-30,2090.0339765031576,3.5017442083085513
"Lonoke County, AR",5085,2025-11-30,1382.8796296296296,2024-11-30,1323.4549163495565,4.49011995391444
"Lauderdale County, MS",28075,2025-11-30,1195.6666666666667,2024-11-30,1138.007178822391,5.066706864181791
"Walton County, FL",12131,2025-11-30,2107.48225308642,2024-11-30,2085.1094067728727,1.0729818896253331
"Kauai County, HI",15007,2025-11-30,3586.1111111111113,2024-11-30,,
"Putnam County, FL",12107,2025-11-30,1368.702380952381,2024-11-30,1345.7456899333588,1.7058714132057884
"Grand Forks County, ND",38035,2025-11-30,1150.8136706500552,2024-11-30,1066.3215310797548,7.923701914256938
"Lea County, NM",35025,2025-11-30,1363.1166666666666,2024-11-30,1256.6406665934398,8.473066557830474
"Riley County, KS",20161,2025-11-30,1338.5638836576688,2024-11-30,1265.212821924994,5.797527535412805
"Fauquier County, VA",51061,2025-11-30,2094.3611111111113,2024-11-30,,
"Christian County, KY",21047,2025-11-30,1128.388888888889,2024-11-30,1125.6006427661716,0.2477118452833456
"Broomfield County, CO",8014,2025-11-30,2031.0222971132896,2024-11-30,2093.2875974403364,-2.974522010410064
"Pottawatomie County, OK",40125,2025-11-30,986.3148148148148,2024-11-30,962.5006334009394,2.47419903815849
"Robertson County, TN",47147,2025-11-30,1688.419413919414,2024-11-30,1692.6123294203114,-0.24771859616155972
"York County, VA",51199,2025-11-30,1909.5961328976032,2024-11-30,1851.748113298342,3.1239680593610504
"Morgan County, IN",18109,2025-11-30,1614.4444444444443,2024-11-30,,
"Tooele County, UT",49045,2025-11-30,1956.8055555555557,2024-11-30,1946.4755366947447,0.5307037600047128
"Franklin County, MA",25011,2025-11-30,1790.8333333333333,2024-11-30,,
"Iberia Parish, LA",22045,2025-11-30,1188.1944444444446,2024-11-30,,
"Portage County, WI",55097,2025-11-30,1162.687830687831,2024-11-30,1110.8497781979652,4.666522288365407
"Lewis and Clark County, MT",30049,2025-11-30,1522.8425925925924,2024-11-30,1481.7811336744726,2.771087982224266
"Greene County, TN",47059,2025-11-30,1308.3333333333333,2024-11-30,1150.1183447862793,13.756409439452447
"Boone County, IN",18011,2025-11-30,1776.5168361332153,2024-11-30,1700.89258925603,4.446150647893835
"Ward County, ND",38101,2025-11-30,1018.4212715389184,2024-11-30,958.3006182717124,6.273673638615937
"Troup County, GA",13285,2025-11-30,1340.4888888888888,2024-11-30,1294.2903081736094,3.569414096940185
"Greenwood County, SC",45047,2025-11-30,1135.75,2024-11-30,1072.489125352343,5.898509658722547
"Columbia County, FL",12023,2025-11-30,1438.4722222222224,2024-11-30,1326.169040674945,8.468240330065413
"Klamath County, OR",41035,2025-11-30,1313.8888888888887,2024-11-30,1276.5666774858323,2.9236397958124347
"Allegany County, MD",24001,2025-11-30,943.4880952380952,2024-11-30,886.0264183918496,6.4853231973081975
"Harrison County, TX",48203,2025-11-30,1307.986111111111,2024-11-30,,
"Blue Earth County, MN",27013,2025-11-30,1489.9444444444443,2024-11-30,1409.4148814223934,5.7136875794003155
"San Patricio County, TX",48409,2025-11-30,1311.884175084175,2024-11-30,1367.967224364544,-4.0997363300441
"Madison County, NY",36053,2025-11-30,1276.6666666666667,2024-11-30,1211.191292185951,5.405865688032336
"Shiawassee County, MI",26155,2025-11-30,1039.0,2024-11-30,,
"Jefferson County, AR",5069,2025-11-30,885.6944444444445,2024-11-30,,
"Wise County, TX",48497,2025-11-30,1705.875,2024-11-30,1689.4972417872211,0.9693865019544982
"Carteret County, NC",37031,2025-11-30,1736.225925925926,2024-11-30,1586.254101528643,9.454464089502302
"Walker County, GA",13295,2025-11-30,1446.5611111111111,2024-11-30,1444.859297816629,0.11778401516700607
"Lake County, CA",6033,2025-11-30,1752.2916666666667,2024-11-30,1628.575729660873,7.5965725604639625
"Franklin County, NC",37069,2025-11-30,1781.847222222222,2024-11-30,1649.5629511535224,8.019352700434656
"Oldham County, KY",21185,2025-11-30,1832.5,2024-11-30,,
"Catoosa County, GA",13047,2025-11-30,1290.3915343915344,2024-11-30,1287.5677494204956,0.21931156417281314
"Butler County, KS",20015,2025-11-30,1221.1666666666667,2024-11-30,1174.9414027625317,3.9342612146826967
"Otero County, NM",35035,2025-11-30,1489.4074592074594,2024-11-30,1398.845729039372,6.474032717694957
"Aroostook County, ME",23003,2025-11-30,950.0,2024-11-30,,
"Williamson County, IL",17199,2025-11-30,1067.2619047619048,2024-11-30,987.4713895564812,8.080286279611727
"Laurens County, SC",45059,2025-11-30,1012.8333333333334,2024-11-30,916.6477910106192,10.493184325101355
"Belmont County, OH",39013,2025-11-30,786.6666666666666,2024-11-30,,
"Saint Francois County, MO",29187,2025-11-30,1019.111111111111,2024-11-30,,
"Muskogee County, OK",40101,2025-11-30,1075.2222222222222,2024-11-30,980.2836262303406,9.68480891157653
"Rice County, MN",27131,2025-11-30,1418.6666666666667,2024-11-30,1347.0409141433672,5.3172662961651
"Spalding County, GA",13255,2025-11-30,1261.1524216524217,2024-11-30,1234.8111940037884,2.1332190521551513
"Wayne County, IN",18177,2025-11-30,800.9166666666666,2024-11-30,735.5841290768255,8.881722022990743
"Montcalm County, MI",26117,2025-11-30,1157.1666666666667,2024-11-30,,
"Marquette County, MI",26103,2025-11-30,1354.2857142857144,2024-11-30,1330.3864687728228,1.7964137544887102
"Harrison County, WV",54033,2025-11-30,1023.0,2024-11-30,961.7443315368351,6.369225838355643
"Crow Wing County, MN",27035,2025-11-30,1158.75,2024-11-30,,
